eggnog_id	taxid	ratio
ENOG4105CEY	55080	0.003597122302158273381294964029
ENOG4105CEY	44260	0.0005138746145940390544707091470
ENOG4105CEY	33042	0.0003425830763960260363138060980
ENOG4105CEY	282132	0.0003425830763960260363138060980
ENOG4105CEY	832	0.0003425830763960260363138060980
ENOG4105CEY	256846	0.0001712915381980130181569030490
ENOG4105CEY	830	0.0005138746145940390544707091470
ENOG4105CEY	836	0.0003425830763960260363138060980
ENOG4105CEY	213485	0.0003425830763960260363138060980
ENOG4105CEY	838	0.003425830763960260363138060980
ENOG4105CEY	186188	0.0001712915381980130181569030490
ENOG4105CEY	239934	0.0005138746145940390544707091470
ENOG4105CEY	459520	0.001370332305584104145255224392
ENOG4105CEY	1129704	0.002055498458376156217882836588
ENOG4105CEY	478070	0.001370332305584104145255224392
ENOG4105CEY	201096	0.003425830763960260363138060980
ENOG4105CEY	60892	0.0003425830763960260363138060980
ENOG4105CEY	262406	0.0001712915381980130181569030490
ENOG4105CEY	379065	0.001199040767386091127098321343
ENOG4105CEY	12916	0.004624871531346351490236382323
ENOG4105CEY	74030	0.003597122302158273381294964029
ENOG4105CEY	780	0.001027749229188078108941418294
ENOG4105CEY	265488	0.0003425830763960260363138060980
ENOG4105CEY	32257	0.0001712915381980130181569030490
ENOG4105CEY	40136	0.0008564576909900650907845152449
ENOG4105CEY	265487	0.0005138746145940390544707091470
ENOG4105CEY	73918	0.001027749229188078108941418294
ENOG4105CEY	83551	0.0003425830763960260363138060980
ENOG4105CEY	156973	0.0001712915381980130181569030490
ENOG4105CEY	2295	0.002740664611168208290510448784
ENOG4105CEY	64	0.001712915381980130181569030490
ENOG4105CEY	940557	0.0001712915381980130181569030490
ENOG4105CEY	12960	0.0008564576909900650907845152449
ENOG4105CEY	29548	0.0005138746145940390544707091470
ENOG4105CEY	2433	0.01096265844467283316204179514
ENOG4105CEY	83677	0.0003425830763960260363138060980
ENOG4105CEY	1033	0.001199040767386091127098321343
ENOG4105CEY	34072	0.005823912298732442617334703666
ENOG4105CEY	469	0.004624871531346351490236382323
ENOG4105CEY	1218	0.001370332305584104145255224392
ENOG4105CEY	1350	0.0003425830763960260363138060980
ENOG4105CEY	1357	0.0005138746145940390544707091470
ENOG4105CEY	2425	0.0006851661527920520726276121960
ENOG4105CEY	1860	0.001884206920178143199725933539
ENOG4105CEY	1865	0.001370332305584104145255224392
ENOG4105CEY	1164882	0.0001712915381980130181569030490
ENOG4105CEY	332248	0.0001712915381980130181569030490
ENOG4105CEY	84108	0.001199040767386091127098321343
ENOG4105CEY	1341118	0.001541623843782117163412127441
ENOG4105CEY	963	0.0008564576909900650907845152449
ENOG4105CEY	1129	0.003768413840356286399451867078
ENOG4105CEY	670486	0.0001712915381980130181569030490
ENOG4105CEY	28263	0.0005138746145940390544707091470
ENOG4105CEY	1107	0.002740664611168208290510448784
ENOG4105CEY	1101	0.0003425830763960260363138060980
ENOG4105CEY	28065	0.002398081534772182254196642686
ENOG4105CEY	28067	0.001884206920178143199725933539
ENOG4105CEY	393029	0.0001712915381980130181569030490
ENOG4105CEY	2733	0.0008564576909900650907845152449
ENOG4105CEY	120961	0.003939705378554299417608770127
ENOG4105CEY	511678	0.0006851661527920520726276121960
ENOG4105CEY	416916	0.0005138746145940390544707091470
ENOG4105CEY	249529	0.0001712915381980130181569030490
ENOG4105CEY	1817	0.003083247687564234326824254882
ENOG4105CEY	1813	0.004967454607742377526550188421
ENOG4105CEY	872	0.004796163069544364508393285372
ENOG4105CEY	33057	0.001027749229188078108941418294
ENOG4105CEY	85072	0.0006851661527920520726276121960
ENOG4105CEY	2742	0.004453579993148338472079479274
ENOG4105CEY	2745	0.001712915381980130181569030490
ENOG4105CEY	2747	0.0001712915381980130181569030490
ENOG4105CEY	568394	0.0006851661527920520726276121960
ENOG4105CEY	346096	0.0003425830763960260363138060980
ENOG4105CEY	59732	0.0003425830763960260363138060980
ENOG4105CEY	896	0.0008564576909900650907845152449
ENOG4105CEY	958	0.0005138746145940390544707091470
ENOG4105CEY	898	0.0006851661527920520726276121960
ENOG4105CEY	32207	0.0006851661527920520726276121960
ENOG4105CEY	551759	0.001199040767386091127098321343
ENOG4105CEY	52972	0.002398081534772182254196642686
ENOG4105CEY	35796	0.0005138746145940390544707091470
ENOG4105CEY	39643	0.0008564576909900650907845152449
ENOG4105CEY	53572	0.0005138746145940390544707091470
ENOG4105CEY	35798	0.0003425830763960260363138060980
ENOG4105CEY	57495	0.0008564576909900650907845152449
ENOG4105CEY	357	0.002398081534772182254196642686
ENOG4105CEY	352	0.0008564576909900650907845152449
ENOG4105CEY	33024	0.0001712915381980130181569030490
ENOG4105CEY	363276	0.001884206920178143199725933539
ENOG4105CEY	244127	0.0001712915381980130181569030490
ENOG4105CEY	53357	0.001199040767386091127098321343
ENOG4105CEY	295577	0.0008564576909900650907845152449
ENOG4105CEY	92944	0.0001712915381980130181569030490
ENOG4105CEY	265975	0.0001712915381980130181569030490
ENOG4105CEY	303379	0.0003425830763960260363138060980
ENOG4105CEY	182639	0.0008564576909900650907845152449
ENOG4105CEY	29465	0.001541623843782117163412127441
ENOG4105CEY	155977	0.0003425830763960260363138060980
ENOG4105CEY	129001	0.0005138746145940390544707091470
ENOG4105CEY	1073	0.01849948612538540596094552929
ENOG4105CEY	33981	0.0001712915381980130181569030490
ENOG4105CEY	33986	0.001370332305584104145255224392
ENOG4105CEY	283	0.006509078451524494689962315862
ENOG4105CEY	286	0.01627269612881123672490578965
ENOG4105CEY	39948	0.0005138746145940390544707091470
ENOG4105CEY	40544	0.0005138746145940390544707091470
ENOG4105CEY	1091	0.001370332305584104145255224392
ENOG4105CEY	1099	0.0006851661527920520726276121960
ENOG4105CEY	674963	0.0003425830763960260363138060980
ENOG4105CEY	262	0.003425830763960260363138060980
ENOG4105CEY	267986	0.0001712915381980130181569030490
ENOG4105CEY	265	0.001027749229188078108941418294
ENOG4105CEY	316612	0.001712915381980130181569030490
ENOG4105CEY	79328	0.0005138746145940390544707091470
ENOG4105CEY	178440	0.0003425830763960260363138060980
ENOG4105CEY	535	0.0008564576909900650907845152449
ENOG4105CEY	532	0.0005138746145940390544707091470
ENOG4105CEY	399320	0.0001712915381980130181569030490
ENOG4105CEY	104175	0.001370332305584104145255224392
ENOG4105CEY	538	0.0001712915381980130181569030490
ENOG4105CEY	46254	0.0005138746145940390544707091470
ENOG4105CEY	46255	0.0005138746145940390544707091470
ENOG4105CEY	34104	0.0003425830763960260363138060980
ENOG4105CEY	36853	0.001541623843782117163412127441
ENOG4105CEY	217510	0.001370332305584104145255224392
ENOG4105CEY	75984	0.0003425830763960260363138060980
ENOG4105CEY	59195	0.0003425830763960260363138060980
ENOG4105CEY	118	0.0008564576909900650907845152449
ENOG4105CEY	89404	0.001541623843782117163412127441
ENOG4105CEY	500614	0.001884206920178143199725933539
ENOG4105CEY	28231	0.004967454607742377526550188421
ENOG4105CEY	393661	0.001541623843782117163412127441
ENOG4105CEY	1851	0.001712915381980130181569030490
ENOG4105CEY	1854	0.01216169921205892428914011648
ENOG4105CEY	113286	0.0005138746145940390544707091470
ENOG4105CEY	34037	0.0005138746145940390544707091470
ENOG4105CEY	1257	0.0003425830763960260363138060980
ENOG4105CEY	914	0.001370332305584104145255224392
ENOG4105CEY	207244	0.0001712915381980130181569030490
ENOG4105CEY	911	0.001199040767386091127098321343
ENOG4105CEY	246875	0.0005138746145940390544707091470
ENOG4105CEY	286130	0.0005138746145940390544707091470
ENOG4105CEY	261963	0.0003425830763960260363138060980
ENOG4105CEY	53634	0.0008564576909900650907845152449
ENOG4105CEY	188905	0.001199040767386091127098321343
ENOG4105CEY	843	0.0001712915381980130181569030490
ENOG4105CEY	158481	0.0006851661527920520726276121960
ENOG4105CEY	841	0.0001712915381980130181569030490
ENOG4105CEY	120831	0.0001712915381980130181569030490
ENOG4105CEY	75	0.004110996916752312435765673176
ENOG4105CEY	848	0.003768413840356286399451867078
ENOG4105CEY	53335	0.001541623843782117163412127441
ENOG4105CEY	1506553	0.002226789996574169236039739637
ENOG4105CEY	85108	0.0006851661527920520726276121960
ENOG4105CEY	2050	0.0006851661527920520726276121960
ENOG4105CEY	80865	0.003254539225762247344981157931
ENOG4105CEY	198251	0.0005138746145940390544707091470
ENOG4105CEY	264688	0.0001712915381980130181569030490
ENOG4105CEY	44000	0.001027749229188078108941418294
ENOG4105CEY	81682	0.0001712915381980130181569030490
ENOG4105CEY	658061	0.0001712915381980130181569030490
ENOG4105CEY	106633	0.0003425830763960260363138060980
ENOG4105CEY	1637	0.001027749229188078108941418294
ENOG4105CEY	1730	0.0008564576909900650907845152449
ENOG4105CEY	168657	0.0003425830763960260363138060980
ENOG4105CEY	84593	0.0006851661527920520726276121960
ENOG4105CEY	120652	0.0006851661527920520726276121960
ENOG4105CEY	135575	0.0008564576909900650907845152449
ENOG4105CEY	561	0.005310037684138403562863994519
ENOG4105CEY	29487	0.001199040767386091127098321343
ENOG4105CEY	189330	0.0006851661527920520726276121960
ENOG4105CEY	32068	0.0001712915381980130181569030490
ENOG4105CEY	319458	0.0003425830763960260363138060980
ENOG4105CEY	133193	0.0006851661527920520726276121960
ENOG4105CEY	226	0.001199040767386091127098321343
ENOG4105CEY	168470	0.0003425830763960260363138060980
ENOG4105CEY	222	0.006680369989722507708119218911
ENOG4105CEY	1023	0.0006851661527920520726276121960
ENOG4105CEY	122277	0.001712915381980130181569030490
ENOG4105CEY	75905	0.0003425830763960260363138060980
ENOG4105CEY	724	0.001199040767386091127098321343
ENOG4105CEY	2351	0.0003425830763960260363138060980
ENOG4105CEY	1740	0.0003425830763960260363138060980
ENOG4105CEY	97050	0.004110996916752312435765673176
ENOG4105CEY	1743	0.0008564576909900650907845152449
ENOG4105CEY	488937	0.0003425830763960260363138060980
ENOG4105CEY	157	0.0008564576909900650907845152449
ENOG4105CEY	1163	0.0006851661527920520726276121960
ENOG4105CEY	1205	0.0001712915381980130181569030490
ENOG4105CEY	283168	0.0003425830763960260363138060980
ENOG4105CEY	173479	0.0003425830763960260363138060980
ENOG4105CEY	57493	0.0006851661527920520726276121960
ENOG4105CEY	42255	0.001370332305584104145255224392
ENOG4105CEY	428711	0.0005138746145940390544707091470
ENOG4105CEY	57499	0.0001712915381980130181569030490
ENOG4105CEY	40	0.001541623843782117163412127441
ENOG4105CEY	244599	0.0001712915381980130181569030490
ENOG4105CEY	1569	0.001884206920178143199725933539
ENOG4105CEY	1298	0.002569373072970195272353545735
ENOG4105CEY	1562	0.002055498458376156217882836588
ENOG4105CEY	28073	0.0001712915381980130181569030490
ENOG4105CEY	511745	0.0001712915381980130181569030490
ENOG4105CEY	47054	0.0003425830763960260363138060980
ENOG4105CEY	2723	0.001027749229188078108941418294
ENOG4105CEY	41275	0.0006851661527920520726276121960
ENOG4105CEY	76890	0.0006851661527920520726276121960
ENOG4105CEY	482	0.003083247687564234326824254882
ENOG4105CEY	245186	0.001199040767386091127098321343
ENOG4105CEY	191494	0.002398081534772182254196642686
ENOG4105CEY	590	0.0006851661527920520726276121960
ENOG4105CEY	28196	0.001027749229188078108941418294
ENOG4105CEY	2000	0.002569373072970195272353545735
ENOG4105CEY	475	0.0003425830763960260363138060980
ENOG4105CEY	162171	0.0001712915381980130181569030490
ENOG4105CEY	84162	0.0003425830763960260363138060980
ENOG4107WBH	1060	0.2
ENOG4107WBH	28105	0.2
ENOG4107WBH	217510	0.2
ENOG4106Q5Z	80865	0.02702702702702702702702702703
ENOG4106Q5Z	157	0.05405405405405405405405405405
ENOG4106Q5Z	146937	0.02702702702702702702702702703
ENOG4106Q5Z	256846	0.02702702702702702702702702703
ENOG4106Q5Z	35832	0.02702702702702702702702702703
ENOG4106Q5Z	872	0.05405405405405405405405405405
ENOG4106Q5Z	40	0.02702702702702702702702702703
ENOG4106Q5Z	33057	0.02702702702702702702702702703
ENOG4106Q5Z	85072	0.02702702702702702702702702703
ENOG4106Q5Z	178440	0.02702702702702702702702702703
ENOG4106Q5Z	914	0.02702702702702702702702702703
ENOG4106Q5Z	283	0.05405405405405405405405405405
ENOG4106Q5Z	29526	0.02702702702702702702702702703
ENOG4106Q5Z	286	0.05405405405405405405405405405
ENOG4106Q5Z	34072	0.02702702702702702702702702703
ENOG4106Q5Z	898	0.02702702702702702702702702703
ENOG4106Q5Z	67575	0.02702702702702702702702702703
ENOG4106Q5Z	12916	0.02702702702702702702702702703
ENOG4106Q5Z	442430	0.02702702702702702702702702703
ENOG4106Q5Z	35798	0.02702702702702702702702702703
ENOG4106Q5Z	96	0.02702702702702702702702702703
ENOG4106Q5Z	10	0.02702702702702702702702702703
ENOG4106Q5Z	32	0.05405405405405405405405405405
ENOG4106Q5Z	161492	0.05405405405405405405405405405
ENOG4106GKD	102106	0.004149377593360995850622406639
ENOG4106GKD	46254	0.004149377593360995850622406639
ENOG4106GKD	248744	0.008298755186721991701244813278
ENOG4106GKD	150022	0.01244813278008298755186721992
ENOG4106GKD	1301	0.01659751037344398340248962656
ENOG4106GKD	1263	0.01244813278008298755186721992
ENOG4106GKD	123375	0.004149377593360995850622406639
ENOG4106GKD	44249	0.008298755186721991701244813278
ENOG4106GKD	33042	0.004149377593360995850622406639
ENOG4106GKD	55080	0.004149377593360995850622406639
ENOG4106GKD	400634	0.004149377593360995850622406639
ENOG4106GKD	1485	0.03734439834024896265560165975
ENOG4106GKD	1573535	0.01244813278008298755186721992
ENOG4106GKD	1637	0.05809128630705394190871369295
ENOG4106GKD	1730	0.04149377593360995850622406639
ENOG4106GKD	165779	0.03734439834024896265560165975
ENOG4106GKD	84111	0.004149377593360995850622406639
ENOG4106GKD	1257	0.008298755186721991701244813278
ENOG4106GKD	33986	0.004149377593360995850622406639
ENOG4106GKD	1253	0.004149377593360995850622406639
ENOG4106GKD	459786	0.004149377593360995850622406639
ENOG4106GKD	100883	0.02904564315352697095435684647
ENOG4106GKD	1508657	0.02904564315352697095435684647
ENOG4106GKD	1505663	0.01659751037344398340248962656
ENOG4106GKD	1017280	0.008298755186721991701244813278
ENOG4106GKD	1350	0.01659751037344398340248962656
ENOG4106GKD	1357	0.004149377593360995850622406639
ENOG4106GKD	1481960	0.004149377593360995850622406639
ENOG4106GKD	189330	0.01659751037344398340248962656
ENOG4106GKD	1883	0.004149377593360995850622406639
ENOG4106GKD	162289	0.02074688796680497925311203320
ENOG4106GKD	1647	0.01244813278008298755186721992
ENOG4106GKD	133925	0.004149377593360995850622406639
